484.461,309.741
484.436,310.825
484.431,311.924
484.445,313.039
484.476,314.169
484.522,315.310
484.577,316.457
484.637,317.608
484.698,318.759
484.757,319.906
484.808,321.046
484.848,322.174
484.872,323.288
484.876,324.383
484.857,325.457
484.809,326.504
484.730,327.523
484.614,328.509
484.457,329.458
484.256,330.367
484.005,331.232
483.702,332.050
483.341,332.817
482.919,333.529
482.431,334.183
481.876,334.777
481.257,335.315
480.578,335.798
479.842,336.232
479.055,336.620
478.218,336.964
477.338,337.268
476.416,337.536
475.458,337.771
474.468,337.977
473.448,338.157
472.403,338.314
471.338,338.451
470.255,338.573
469.158,338.683
468.053,338.784
466.942,338.879
465.829,338.972
464.718,339.067
463.614,339.166
462.520,339.274
461.440,339.393
460.374,339.523
459.321,339.666
458.281,339.819
457.253,339.983
456.237,340.157
455.231,340.341
454.236,340.534
453.249,340.737
452.272,340.947
451.302,341.166
450.340,341.393
449.384,341.626
448.434,341.867
447.489,342.114
446.548,342.366
445.612,342.625
444.678,342.888
443.747,343.156
442.817,343.428
441.888,343.704
440.960,343.983
440.032,344.266
439.105,344.554
438.180,344.847
437.257,345.147
436.338,345.456
435.424,345.774
434.515,346.102
433.613,346.441
432.717,346.793
431.830,347.159
430.951,347.541
430.083,347.938
429.225,348.352
428.378,348.785
427.544,349.237
426.723,349.710
425.916,350.205
425.124,350.723
424.348,351.264
423.589,351.831
422.847,352.425
422.124,353.046
421.418,353.692
420.728,354.363
420.053,355.058
419.392,355.773
418.743,356.508
418.106,357.262
417.480,358.032
416.862,358.817
416.252,359.615
415.650,360.426
415.052,361.247
414.459,362.077
413.869,362.913
413.282,363.756
412.695,364.603
412.107,365.452
411.518,366.302
410.927,367.151
410.331,367.998
409.731,368.841
409.124,369.679
408.511,370.512
407.892,371.338
407.268,372.158
406.640,372.974
406.009,373.783
405.375,374.588
404.740,375.388
404.103,376.184
403.466,376.974
402.829,377.761
402.194,378.543
401.560,379.322
400.929,380.096
400.302,380.867
399.678,381.635
399.060,382.400
398.448,383.161
397.841,383.920
397.243,384.676
396.652,385.429
396.070,386.180
395.497,386.930
394.931,387.678
394.370,388.425
393.814,389.173
393.259,389.922
392.703,390.673
392.146,391.426
391.584,392.183
391.017,392.945
390.442,393.711
389.857,394.482
389.261,395.261
388.652,396.047
388.027,396.840
387.385,397.643
386.724,398.455
386.042,399.278
385.337,400.112
384.608,400.958
383.851,401.817
383.067,402.689
382.252,403.575
381.412,404.474
380.551,405.382
379.677,406.296
378.795,407.213
377.913,408.129
377.038,409.042
376.174,409.949
375.330,410.846
374.511,411.730
373.724,412.598
372.976,413.446
372.272,414.273
371.620,415.074
371.025,415.846
370.495,416.587
370.036,417.292
369.654,417.960
369.356,418.586
369.148,419.167
369.037,419.701
369.030,420.185
369.127,420.616
369.326,420.999
369.619,421.335
370.000,421.628
370.464,421.882
371.005,422.099
371.617,422.281
372.293,422.434
373.029,422.558
373.817,422.659
374.653,422.737
375.529,422.798
376.441,422.843
377.382,422.876
378.347,422.900
379.328,422.917
380.322,422.932
381.320,422.947
382.319,422.965
383.310,422.990
384.290,423.024
385.252,423.070
386.198,423.128
387.130,423.199
388.051,423.280
388.965,423.373
389.875,423.476
390.782,423.589
391.691,423.712
392.605,423.843
393.526,423.983
394.457,424.130
395.402,424.284
396.363,424.446
397.344,424.613
398.347,424.787
399.376,424.965
400.433,425.148
401.522,425.335
402.645,425.526
403.805,425.720
405.006,425.916
406.250,426.115
407.536,426.314
408.852,426.514
410.191,426.714
411.541,426.911
412.894,427.106
414.240,427.297
415.569,427.483
416.872,427.663
418.138,427.836
419.359,428.001
420.524,428.157
421.624,428.304
422.649,428.439
423.590,428.562
424.437,428.672
425.180,428.768
425.809,428.849
426.316,428.913
426.689,428.961
426.921,428.990
427.000,429.000
